Street Segement,SHAPELEN,District_1,District_2,TRAIN_ONEHOT,METRO_BLUESILVER,LIQUOR_ONEHOT,METRO_ORANGE,District_3,GRAFFITI_ONEHOT,District_4,District_5,District_6,District_7,GAS_ONEHOT,METRO_RED,METRO_GREEN,METRO_YELLOW,PUBLICSCHOOL_ES_ONEHOT,PUBLICSCHOOL_MS_ONEHOT,PUBLICSCHOOL_HS_ONEHOT,FAGI_MEDIAN_2015,POPDENSITY,HOUSINGDENSITY,PERCVACANTHOUSING,FAGI_MEDIAN_CHANGE,FEDERAL_ONEHOT,CORRIDOR_ONEHOT,HOMICIDES_ONEHOT
7446,64.13419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47103,18940.37668,9395.45179,0.115909091,1.299142235,0,0,0
7447,29.32335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22775.5,12418.65261,5888.219449,0.087129008,0.975960672,1,0,0
7448,88.00029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197155,6136.050391,1420.484975,0.062010837,1.185552442,0,0,0
7449,538.30916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,1,0,0
7450,34.76382,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38447,21474.64289,7399.455685,0.064080944,1.244118694,1,0,0
7451,146.05974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76325,3589.787022,1956.910448,0.058441558,0.99952201,0,0,0
7452,41.02,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,36677,33941.2053,14075.06318,0.118685332,1.233420769,0,1,1
7453,194.03767,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45305,32139.18962,17238.73242,0.063610851,1.653105159,1,0,1
7454,118.90503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60025,5294.698362,2285.27187,0.044585987,1.076488522,0,0,0
7455,168.70633,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37441.25,11901.28108,4673.096761,0.053749485,1.14002698,0,1,0
7456,215.12046,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334,14205.07695,7902.103011,0.073844419,1.163551584,0,0,0
7457,49.97925,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,36466.5,16485.551,6369.945265,0.088525828,1.206855264,0,0,0
7458,122.89553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70413,15792.04064,7377.89545,0.054258242,1.052283137,0,0,0
7459,71.85807,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
7460,388.98022,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,25035.25,14508.37162,6255.786169,0.083845065,1.004156845,1,0,0
7461,56.41897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,1,0,0
7462,138.42766,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57961,4860.675463,2928.503592,0.056500608,1.344459651,0,0,0
7463,17.99026,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101746.75,9015.811164,4524.930007,0.048180402,1.123622766,1,1,0
7465,19.77924,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42401,13524.64555,5398.408072,0.062383032,1.153768707,0,0,0
7467,89.76037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
7468,51.48184,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
7469,118.83536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59666,14062.45783,5758.907229,0.081631412,1.243100368,0,0,0
7470,61.65216,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37573,24854.70209,11601.4622,0.1367713,1.253477898,0,0,0
7471,79.45346,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,70233.75,38382.25526,26204.97299,0.065735549,1.170841325,0,1,0
7472,9.69346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20219,21458.42918,7468.065787,0.075984991,1.031871188,0,0,0
7473,76.18036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21754.25,19838.97332,8187.809916,0.133279711,0.949296405,1,0,0
7474,152.19248,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47991.5,25088.72867,4365.47011,0.07264574,1.212947986,0,0,0
7475,132.31019,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58733,17519.43404,8012.581989,0.113069016,1.25123562,0,0,0
7476,123.08684,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31812,21814.00565,10872.75843,0.138016523,1.191334428,0,1,1
7477,248.95717,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,73053.25,40061.13878,29491.4885,0.069667152,1.163605513,1,1,0
7478,137.2138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101467.5,22829.61703,12143.54199,0.070717131,1.184703671,0,0,0
7479,120.46668,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,38447,21474.64289,7399.455685,0.064080944,1.244118694,0,0,0
7480,73.16926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38882.5,22614.44134,10975.05905,0.126563282,1.34655677,0,0,0
7481,118.04334,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85301.5,35163.00518,23370.01866,0.073925271,1.171611246,1,0,0
7482,25.93012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19793.5,20576.77277,8391.90963,0.150121065,0.951016192,0,0,0
7483,206.76162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,7.485821802,1.814744679,0,NaN,1,0,0
7484,84.84003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,63711,17483.60433,9855.433518,0.107615894,1.348552197,0,1,0
7485,191.96889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96409.5,11176.66682,5956.25149,0.065122747,1.17535049,0,0,0
7486,22.39114,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31903,5824.160398,2616.426794,0.103559871,1.133079983,0,1,0
7487,166.40183,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,40697.5,7635.469214,3499.85763,0.155963303,1.059472054,0,0,0
7488,359.20704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,1,0,0
7489,105.23904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
7490,256.8878,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,1,1,1
7491,104.90245,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67328,36835.55536,22130.77549,0.175412663,1.057568761,1,0,1
7492,104.26105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,0,0
7493,66.20323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197155,6136.050391,1420.484975,0.062010837,1.185552442,0,0,0
7494,669.74673,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,1,0,0
7495,144.51853,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24186,4581.115361,1376.358665,0.277777778,1.506352765,0,0,0
7496,88.78141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
7497,74.40777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60025,5294.698362,2285.27187,0.044585987,1.076488522,0,0,0
7498,152.00198,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72231,5339.773445,4105.059781,0.11960368,1.300557271,1,0,0
7499,262.40197,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30509,7661.242788,3868.029806,0.12959381,0.967298163,0,0,1
7500,80.86612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28849,20068.91147,8256.237739,0.0979342,1.024340015,0,0,0
7501,120.08059,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41468.5,12669.0447,5181.486325,0.088103299,0.976710463,1,0,0
7502,173.27095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85600,23845.23143,11986.67551,0.063287267,1.088904817,1,0,0
7503,54.03217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27692.25,12905.06107,6129.255513,0.130073074,1.016145952,1,0,0
7504,82.30486,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,80487.75,23715.13348,12924.90215,0.055223804,1.166950905,0,0,0
7505,316.85913,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67328,18421.52059,11066.29512,0.087706332,1.057568761,1,0,0
7506,128.56342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26266,13285.07099,5988.142658,0.100513259,0.978796348,1,0,0
7507,141.56557,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,37441.25,11901.28108,4673.096761,0.053749485,1.14002698,0,1,0
7508,139.66021,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,1,1,0
7509,30.8533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48261.5,7482.307401,3384.362713,0.082168836,1.079345858,0,0,0
7511,118.84256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42864.25,8889.832168,5529.103805,0.110890983,1.303113796,1,0,0
7512,74.80103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
7513,156.99407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60025,5294.698362,2285.27187,0.044585987,1.076488522,0,0,0
7514,34.01996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
7515,113.22666,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81726,27103.16453,20245.10101,0.160144491,1.119043707,1,0,0
7516,78.66242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48695.5,7634.350884,3417.160693,0.073855244,1.126350242,0,0,0
7517,106.45211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,1,0,0
7518,78.73897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25037,6155.910636,2899.659126,0.064724919,1.025728215,0,0,0
7519,146.36943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94907,3261.128715,1617.492563,0.06113844,1.05790163,0,0,0
7520,33.45003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101467.5,22829.61703,12143.54199,0.070717131,1.184703671,1,0,0
7521,83.30761,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
7522,32.00661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30846,8930.196865,4503.033827,0.155282332,1.076536488,0,0,0
7523,76.53782,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30509,7661.242788,3868.029806,0.12959381,0.967298163,0,0,0
7525,166.47923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60025,5294.698362,2285.27187,0.044585987,1.076488522,0,0,0
7527,133.73224,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,67011,2174.926823,1546.147558,0.05713422,1.109830323,1,0,0
7528,90.37977,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100633.5,8048.275319,6558.064624,0.215091067,1.209653572,1,0,0
7529,161.14198,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81726,27103.16453,20245.10101,0.160144491,1.119043707,1,0,0
7530,69.5716,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,45497.5,17908.64884,5651.385726,0.214142196,1.318342858,1,1,0
7531,140.94039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28943.5,6044.636717,2981.34256,0.073933649,1.363844124,1,0,0
7532,124.56781,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37573,24854.70209,11601.4622,0.1367713,1.253477898,0,0,0
7534,68.36137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30846,8930.196865,4503.033827,0.155282332,1.076536488,0,0,0
7535,120.28037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
7536,77.01183,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34254.75,15275.43939,7784.226594,0.170731498,1.276950091,0,1,0
7537,384.02548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115586,11382.13364,4496.20505,0.097993467,0.989038822,0,0,0
7538,126.48457,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39092.75,16552.18019,5889.640549,0.067555793,1.205111463,0,0,0
7539,173.20053,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41301,11386.89918,5552.326131,0.154090548,1.259945088,0,0,0
7540,30.10785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46330,6609.372371,3058.40539,0.064913722,1.078143908,0,0,0
7541,111.48112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144199.5,5966.425411,2918.072142,0.054007573,1.230046188,0,0,0
7542,173.82072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
7543,200.51905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52960,6986.240535,3356.055685,0.063706861,1.092404111,0,0,0
7544,164.45924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121711,2460.999626,1167.071987,0.07826087,1.159881449,0,0,0
7545,195.47567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21337,15743.0424,7353.451397,0.058070026,0.964863887,0,0,1
7546,242.05935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26051,18773.3092,10144.05465,0.139261745,1.129190958,0,0,0
7547,123.75389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
7548,89.36138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89304,10648.32569,5598.450788,0.044436005,1.120994163,0,0,0
7549,173.7452,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,67011,4342.367825,3090.480371,0.11426844,1.109830323,1,0,0
7550,90.71243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30296.5,8823.991964,4143.178161,0.12522686,1.012143788,0,0,0
7551,25.08323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52042,12060.37509,7514.603292,0.184689507,1.128012832,1,0,0
7552,53.09033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70438.5,9356.121773,6731.874428,0.122708567,1.1457886,1,0,0
7553,167.1953,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,57282.5,7391.677761,2892.702401,0.055284553,1.22273096,0,0,0
7554,181.63281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38093.5,6896.683424,3654.636578,0.093733817,1.067239133,1,0,0
7555,286.02031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70438.5,9356.121773,6731.874428,0.122708567,1.1457886,1,0,0
7556,91.58806,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
7557,112.48412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29140,13666.0846,7090.319611,0.092571429,0.976083607,0,0,0
7559,164.80403,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,63711,17483.60433,9855.433518,0.107615894,1.348552197,1,1,0
7560,211.59412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,0,0,0
7561,89.70697,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24742.75,16672.69061,6787.911907,0.114505261,0.973007767,1,0,1
7562,161.52084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
7563,10.89896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70190,19098.58352,9201.045033,0.082669323,1.202192344,1,0,0
7564,88.37077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,1,0,0
7565,249.11515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,0,0,0
7566,213.0215,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,0,1
7567,139.51332,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,35090.75,17253.10942,6893.190394,0.081323841,1.150743161,0,0,0
7568,122.80043,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,48695.5,7634.350884,3417.160693,0.073855244,1.126350242,0,0,0
7569,53.21485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21980,1565.049732,665.7919447,0.150073206,1.00086517,1,0,0
7570,136.90969,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29422.5,11883.80972,5288.863853,0.096455549,0.944118213,0,0,1
7571,179.77788,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,1,0,0
7572,62.62314,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48695.5,7634.350884,3417.160693,0.073855244,1.126350242,0,0,0
7573,30.44016,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,36677,33941.2053,14075.06318,0.118685332,1.233420769,0,1,1
7575,166.60942,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81726,27103.16453,20245.10101,0.160144491,1.119043707,1,0,0
7576,164.40231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
7577,56.55994,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
7578,75.84433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,59247.5,19217.10027,9483.45882,0.119176404,1.230629965,0,0,0
7579,28.93664,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76842.16667,26041.78291,19844.07312,0.117413915,1.200251715,1,1,0
7580,109.76096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57282.5,7391.677761,2892.702401,0.055284553,1.22273096,0,0,0
7581,97.48774,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50917,26773.28575,13140.7344,0.099025341,1.161414674,0,0,0
7582,75.40503,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,44113.75,17757.10159,6887.921396,0.08175875,1.201668603,0,0,0
7583,72.88157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38607,5812.336559,2585.039186,0.090557276,1.015332422,0,0,0
7584,55.313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38248,16584.74263,7753.581268,0.125632766,1.165990915,0,0,0
7585,115.87581,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38882.5,22614.44134,10975.05905,0.126563282,1.34655677,0,0,0
7587,70.16045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30846,8930.196865,4503.033827,0.155282332,1.076536488,0,0,1
7588,130.01388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38459.25,12831.90703,6280.398905,0.109888714,1.080020032,0,0,0
7589,117.16948,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110944.5,5342.018064,3276.219258,0.104368123,1.241587117,0,0,0
7590,252.24516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,1,0,0
7591,432.7378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76325,3589.787022,1956.910448,0.058441558,0.99952201,1,0,0
7592,164.66461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34254.75,15275.43939,7784.226594,0.170731498,1.276950091,0,0,1
7593,93.28757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,0,0,0
7594,244.59185,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59590,7363.108698,3653.70598,0.0625,1.106664314,1,0,0
7595,127.24291,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82900,19419.88484,9833.500264,0.071057192,1.047008007,0,0,0
7596,42.48604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26054.66667,7956.591295,3315.710812,0.13392808,1.01680851,0,0,0
7597,109.79502,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,52989,7513.014323,3154.931547,0.064569898,1.174540601,0,0,0
7600,113.26477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28943.5,6044.636717,2981.34256,0.073933649,1.363844124,1,0,0
7601,145.51235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39599,17294.9253,3693.747983,0.027129121,0.88613829,0,0,0
7602,84.29761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334,14205.07695,7902.103011,0.073844419,1.163551584,1,0,0
7603,493.66316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49413.5,10309.65734,5174.307583,0.081451061,1.161877778,0,0,0
7604,68.2663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50505,11792.87523,5294.760309,0.046969697,1.129663595,0,0,0
7605,64.53157,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28943.5,6044.636717,2981.34256,0.073933649,1.363844124,0,0,0
7606,52.70327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21980,1565.049732,665.7919447,0.150073206,1.00086517,1,0,0
7607,89.25023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,1,0,0
7608,173.31093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28461,14141.67236,6480.3899,0.152352502,1.039101862,0,1,0
7609,20.39002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30846,8930.196865,4503.033827,0.155282332,1.076536488,0,0,0
7610,141.40266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57250,23260.84839,12562.18449,0.065206235,1.412216324,0,0,0
7611,80.53136,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72231,5339.773445,4105.059781,0.11960368,1.300557271,1,0,0
7612,95.92106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47582,790.0677447,259.9459279,0.180625631,1.3990591,0,0,0
7613,154.17338,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28461,14141.67236,6480.3899,0.152352502,1.039101862,0,1,0
7615,70.04045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70413,15792.04064,7377.89545,0.054258242,1.052283137,0,0,0
7616,260.04987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76325,3589.787022,1956.910448,0.058441558,0.99952201,0,0,0
7617,32.12456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,0,0,0
7618,118.57062,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39738.5,11629.71748,4379.825414,0.071030641,1.166104231,0,1,0
7619,17.95587,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,34182,48581.94008,24330.72613,0.096638655,1.340155258,0,1,0
7620,32.99641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94907,3261.128715,1617.492563,0.06113844,1.05790163,0,0,0
7621,76.35228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,1
7623,93.9416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29422.5,11883.80972,5288.863853,0.096455549,0.944118213,1,0,0
7624,377.38627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21980,1565.049732,665.7919447,0.150073206,1.00086517,0,0,0
7625,69.60992,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47991.5,25088.72867,4365.47011,0.07264574,1.212947986,1,0,0
7626,531.15877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148690,2484.920441,1023.901252,0.033642691,1.228518078,0,0,0
7627,161.51278,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86964.5,13756.11165,7512.516231,0.063865546,1.168610667,1,0,0
7628,10.74951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29601.5,13676.03122,6932.522291,0.231310466,1.113822362,0,0,0
7629,202.64824,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46330,6609.372371,3058.40539,0.064913722,1.078143908,0,0,0
